comment_id,article_id,user_id,content,created_at,is_flagged
6284,12461,3,Comment 6284 on article 12461. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-05 00:00:00,False
6285,42208,13,Comment 6285 on article 42208. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-18 00:00:00,False
6286,13024,60,Comment 6286 on article 13024. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-16 00:00:00,False
6287,8970,58,Comment 6287 on article 8970. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-18 00:00:00,False
6288,25045,13,Comment 6288 on article 25045. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-17 00:00:00,False
6289,43857,24,Comment 6289 on article 43857. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-08 00:00:00,False
6290,48711,31,Comment 6290 on article 48711. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-28 00:00:00,False
6291,15554,16,Comment 6291 on article 15554. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-17 00:00:00,False
6292,11584,40,Comment 6292 on article 11584. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-27 00:00:00,False
6293,10609,1,Comment 6293 on article 10609. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-23 00:00:00,False
6294,19722,2,Comment 6294 on article 19722. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-12 00:00:00,False
6295,40221,24,Comment 6295 on article 40221. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-09 00:00:00,False
6296,7689,32,Comment 6296 on article 7689. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-14 00:00:00,False
6297,15246,47,Comment 6297 on article 15246. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-11 00:00:00,False
6298,22472,47,Comment 6298 on article 22472. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-25 00:00:00,False
6299,14085,55,Comment 6299 on article 14085. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-17 00:00:00,False
6300,1771,30,Comment 6300 on article 1771. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-13 00:00:00,False
6301,18832,13,Comment 6301 on article 18832. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-03 00:00:00,False
6302,47132,39,Comment 6302 on article 47132. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-21 00:00:00,False
6303,4117,16,Comment 6303 on article 4117. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-05 00:00:00,False
6304,32881,25,Comment 6304 on article 32881. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-26 00:00:00,False
6305,7122,50,Comment 6305 on article 7122. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-27 00:00:00,False
6306,14869,44,Comment 6306 on article 14869. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-25 00:00:00,False
6307,19302,15,Comment 6307 on article 19302. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-17 00:00:00,False
6308,47865,46,Comment 6308 on article 47865. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-03 00:00:00,False
6309,11233,26,Comment 6309 on article 11233. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-23 00:00:00,False
6310,49295,50,Comment 6310 on article 49295. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-16 00:00:00,False
6311,36424,49,Comment 6311 on article 36424. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-16 00:00:00,False
6312,22365,32,Comment 6312 on article 22365. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-02 00:00:00,False
6313,4182,4,Comment 6313 on article 4182. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-12 00:00:00,False
6314,43919,58,Comment 6314 on article 43919. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-13 00:00:00,False
6315,12417,50,Comment 6315 on article 12417. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-16 00:00:00,False
6316,16526,56,Comment 6316 on article 16526. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-04 00:00:00,False
6317,35497,31,Comment 6317 on article 35497. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-22 00:00:00,False
6318,43717,11,Comment 6318 on article 43717. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-17 00:00:00,False
6319,6851,1,Comment 6319 on article 6851. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-25 00:00:00,False
6320,44294,56,Comment 6320 on article 44294. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-24 00:00:00,False
6321,23918,52,Comment 6321 on article 23918. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-16 00:00:00,False
6322,4663,41,Comment 6322 on article 4663. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-15 00:00:00,False
6323,509,41,Comment 6323 on article 509. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-22 00:00:00,False
6324,24334,3,Comment 6324 on article 24334. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-30 00:00:00,False
6325,11561,45,Comment 6325 on article 11561. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-16 00:00:00,False
6326,20089,19,Comment 6326 on article 20089. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-20 00:00:00,False
6327,44965,21,Comment 6327 on article 44965. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-10 00:00:00,False
6328,4603,31,Comment 6328 on article 4603. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-28 00:00:00,False
6329,20996,11,Comment 6329 on article 20996. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-12 00:00:00,False
6330,28393,33,Comment 6330 on article 28393. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-08 00:00:00,False
6331,49183,41,Comment 6331 on article 49183. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-18 00:00:00,False
6332,5376,42,Comment 6332 on article 5376. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-30 00:00:00,False
6333,17225,53,Comment 6333 on article 17225. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-12 00:00:00,False
6334,25007,12,Comment 6334 on article 25007. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-28 00:00:00,False
6335,47810,59,Comment 6335 on article 47810. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-18 00:00:00,False
6336,9223,2,Comment 6336 on article 9223. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-01 00:00:00,False
6337,37955,27,Comment 6337 on article 37955. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-20 00:00:00,False
6338,40212,53,Comment 6338 on article 40212. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-15 00:00:00,False
6339,43230,3,Comment 6339 on article 43230. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-06-23 00:00:00,False
6340,11310,4,Comment 6340 on article 11310. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-12 00:00:00,False
6341,39925,31,Comment 6341 on article 39925. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-03 00:00:00,False
6342,45216,34,Comment 6342 on article 45216. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-11 00:00:00,False
6343,41959,14,Comment 6343 on article 41959. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-24 00:00:00,False
6344,15228,1,Comment 6344 on article 15228. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-23 00:00:00,False
6345,4989,18,Comment 6345 on article 4989. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-11 00:00:00,False
6346,5190,19,Comment 6346 on article 5190. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-06 00:00:00,False
6347,35272,25,Comment 6347 on article 35272. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-31 00:00:00,False
6348,39731,34,Comment 6348 on article 39731. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-17 00:00:00,False
6349,48574,37,Comment 6349 on article 48574. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-20 00:00:00,False
6350,27711,20,Comment 6350 on article 27711. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-29 00:00:00,False
6351,17554,33,Comment 6351 on article 17554. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-09 00:00:00,False
6352,41436,19,Comment 6352 on article 41436. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-26 00:00:00,False
6353,38865,59,Comment 6353 on article 38865. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-11 00:00:00,False
6354,6562,24,Comment 6354 on article 6562. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-31 00:00:00,False
6355,15078,55,Comment 6355 on article 15078. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-01 00:00:00,False
6356,1585,26,Comment 6356 on article 1585. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-12 00:00:00,False
6357,18904,22,Comment 6357 on article 18904. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-30 00:00:00,False
6358,44781,3,Comment 6358 on article 44781. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-07 00:00:00,False
6359,29505,31,Comment 6359 on article 29505. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-31 00:00:00,False
6360,36489,17,Comment 6360 on article 36489. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-12 00:00:00,False
6361,34801,29,Comment 6361 on article 34801. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-17 00:00:00,False
6362,8687,23,Comment 6362 on article 8687. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-12 00:00:00,False
6363,6337,49,Comment 6363 on article 6337. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-11 00:00:00,False
6364,45279,45,Comment 6364 on article 45279. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-25 00:00:00,False
6365,15409,60,Comment 6365 on article 15409. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-21 00:00:00,False
6366,11253,18,Comment 6366 on article 11253. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-31 00:00:00,False
6367,27982,56,Comment 6367 on article 27982. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-18 00:00:00,False
6368,39687,39,Comment 6368 on article 39687. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-11 00:00:00,False
6369,20105,24,Comment 6369 on article 20105. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-05 00:00:00,False
6370,4517,56,Comment 6370 on article 4517. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-12 00:00:00,False
6371,16326,17,Comment 6371 on article 16326. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-13 00:00:00,False
6372,30998,7,Comment 6372 on article 30998. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-19 00:00:00,False
6373,26644,44,Comment 6373 on article 26644. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-17 00:00:00,False
6374,35390,35,Comment 6374 on article 35390. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-16 00:00:00,False
6375,43413,49,Comment 6375 on article 43413. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-09 00:00:00,False
6376,42849,28,Comment 6376 on article 42849. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-05 00:00:00,False
6377,39152,42,Comment 6377 on article 39152. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-11 00:00:00,False
6378,20530,45,Comment 6378 on article 20530. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-01 00:00:00,False
6379,8132,45,Comment 6379 on article 8132. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-27 00:00:00,False
6380,32299,45,Comment 6380 on article 32299. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-20 00:00:00,False
6381,4541,6,Comment 6381 on article 4541. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-14 00:00:00,False
6382,27856,55,Comment 6382 on article 27856. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-24 00:00:00,False
6383,10906,55,Comment 6383 on article 10906. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-12 00:00:00,False
6384,17091,17,Comment 6384 on article 17091. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-29 00:00:00,False
6385,48978,16,Comment 6385 on article 48978. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-10 00:00:00,False
6386,46512,34,Comment 6386 on article 46512. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-28 00:00:00,False
6387,18997,56,Comment 6387 on article 18997. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-04 00:00:00,False
6388,15862,54,Comment 6388 on article 15862. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-29 00:00:00,False
6389,20705,37,Comment 6389 on article 20705. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-22 00:00:00,False
6390,37759,41,Comment 6390 on article 37759. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-02 00:00:00,False
6391,12093,23,Comment 6391 on article 12093. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-19 00:00:00,False
6392,14442,9,Comment 6392 on article 14442. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-25 00:00:00,False
6393,3301,7,Comment 6393 on article 3301. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-19 00:00:00,False
6394,41144,32,Comment 6394 on article 41144. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-05 00:00:00,False
6395,45692,22,Comment 6395 on article 45692. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-18 00:00:00,False
6396,37039,30,Comment 6396 on article 37039. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-23 00:00:00,False
6397,44887,34,Comment 6397 on article 44887. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-02 00:00:00,False
6398,28284,32,Comment 6398 on article 28284. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-03 00:00:00,False
6399,33358,1,Comment 6399 on article 33358. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-28 00:00:00,False
6400,2990,5,Comment 6400 on article 2990. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-31 00:00:00,False
6401,11446,37,Comment 6401 on article 11446. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-14 00:00:00,False
6402,3133,6,Comment 6402 on article 3133. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-19 00:00:00,False
6403,22606,32,Comment 6403 on article 22606. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-17 00:00:00,False
6404,27262,47,Comment 6404 on article 27262. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-24 00:00:00,False
6405,21642,30,Comment 6405 on article 21642. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-14 00:00:00,False
6406,27776,50,Comment 6406 on article 27776. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-16 00:00:00,False
6407,29502,17,Comment 6407 on article 29502. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-28 00:00:00,False
6408,13541,35,Comment 6408 on article 13541. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-05-19 00:00:00,False
6409,26639,42,Comment 6409 on article 26639. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-10 00:00:00,False
6410,16456,6,Comment 6410 on article 16456. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-24 00:00:00,False
6411,17770,48,Comment 6411 on article 17770. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-27 00:00:00,False
6412,8976,6,Comment 6412 on article 8976. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-29 00:00:00,False
6413,28649,26,Comment 6413 on article 28649. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-23 00:00:00,False
6414,17153,56,Comment 6414 on article 17153. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-02 00:00:00,False
6415,11747,14,Comment 6415 on article 11747. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-26 00:00:00,False
6416,26087,41,Comment 6416 on article 26087. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-30 00:00:00,False
6417,47747,12,Comment 6417 on article 47747. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-29 00:00:00,False
6418,37396,34,Comment 6418 on article 37396. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-17 00:00:00,False
6419,26710,56,Comment 6419 on article 26710. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-27 00:00:00,False
6420,21185,9,Comment 6420 on article 21185. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-01 00:00:00,False
6421,17736,52,Comment 6421 on article 17736. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-22 00:00:00,False
6422,13261,31,Comment 6422 on article 13261. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-06 00:00:00,False
6423,24512,47,Comment 6423 on article 24512. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-29 00:00:00,False
6424,4290,44,Comment 6424 on article 4290. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-22 00:00:00,False
6425,32488,13,Comment 6425 on article 32488. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-19 00:00:00,False
6426,23452,6,Comment 6426 on article 23452. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-11 00:00:00,False
6427,23865,2,Comment 6427 on article 23865. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-05 00:00:00,False
6428,48766,56,Comment 6428 on article 48766. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-21 00:00:00,False
6429,40648,35,Comment 6429 on article 40648. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-11 00:00:00,False
6430,43172,50,Comment 6430 on article 43172. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-28 00:00:00,False
6431,20350,24,Comment 6431 on article 20350. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-22 00:00:00,False
6432,8797,22,Comment 6432 on article 8797. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-02-23 00:00:00,False
6433,13842,59,Comment 6433 on article 13842. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-23 00:00:00,False
6434,10632,53,Comment 6434 on article 10632. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-23 00:00:00,False
6435,15291,13,Comment 6435 on article 15291. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-03 00:00:00,False
6436,25081,6,Comment 6436 on article 25081. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-06 00:00:00,False
6437,42399,9,Comment 6437 on article 42399. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-29 00:00:00,True
6438,32597,21,Comment 6438 on article 32597. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-27 00:00:00,False
6439,39043,45,Comment 6439 on article 39043. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-12 00:00:00,False
6440,25381,34,Comment 6440 on article 25381. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-11 00:00:00,False
6441,25293,57,Comment 6441 on article 25293. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-10 00:00:00,False
6442,2276,24,Comment 6442 on article 2276. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-20 00:00:00,False
6443,11995,8,Comment 6443 on article 11995. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-26 00:00:00,False
6444,39071,47,Comment 6444 on article 39071. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-19 00:00:00,False
6445,2535,20,Comment 6445 on article 2535. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-01 00:00:00,False
6446,43710,53,Comment 6446 on article 43710. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-10 00:00:00,False
6447,34928,11,Comment 6447 on article 34928. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-24 00:00:00,False
6448,13729,23,Comment 6448 on article 13729. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-19 00:00:00,False
6449,28664,7,Comment 6449 on article 28664. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-10 00:00:00,False
6450,3787,1,Comment 6450 on article 3787. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-21 00:00:00,False
6451,11622,29,Comment 6451 on article 11622. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-05 00:00:00,False
6452,18853,20,Comment 6452 on article 18853. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-22 00:00:00,False
6453,45757,20,Comment 6453 on article 45757. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-05 00:00:00,False
6454,9763,7,Comment 6454 on article 9763. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-07 00:00:00,False
6455,17236,56,Comment 6455 on article 17236. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-15 00:00:00,False
6456,3246,23,Comment 6456 on article 3246. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-02 00:00:00,False
6457,13528,32,Comment 6457 on article 13528. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-15 00:00:00,False
6458,47612,31,Comment 6458 on article 47612. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-16 00:00:00,False
6459,39927,53,Comment 6459 on article 39927. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-30 00:00:00,False
6460,30419,37,Comment 6460 on article 30419. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-25 00:00:00,False
6461,49626,18,Comment 6461 on article 49626. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-28 00:00:00,False
6462,18760,30,Comment 6462 on article 18760. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-08 00:00:00,False
6463,11068,52,Comment 6463 on article 11068. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-27 00:00:00,False
6464,45460,12,Comment 6464 on article 45460. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-30 00:00:00,False
