view_id,article_id,viewer_id,viewed_at
118183,22123,19,2023-03-20 15:43:04
118184,18542,55,2023-06-23 17:00:59
118185,16430,11,2025-06-13 00:50:37
118186,46224,16,2025-06-30 01:49:03
118187,16199,26,2025-02-23 18:28:36
118188,9871,7,2023-09-02 05:56:59
118189,20455,28,2023-05-03 16:50:39
118190,24773,7,2024-09-06 21:25:46
118191,7553,27,2023-05-31 03:21:34
118192,23958,30,2023-08-15 20:00:39
118193,16872,3,2023-03-08 17:18:26
118194,31188,8,2024-12-27 08:00:52
118195,29973,4,2024-05-03 19:18:23
118196,9424,32,2025-02-01 14:06:15
118197,31486,54,2024-02-04 19:25:37
118198,30954,47,2025-02-17 16:20:06
118199,14893,24,2024-02-15 20:35:24
118200,2617,51,2025-07-21 09:31:19
118201,28421,44,2024-05-31 23:21:59
118202,29784,52,2023-04-26 13:33:56
118203,14851,42,2025-09-01 08:14:40
118204,26003,33,2023-09-22 08:41:00
118205,14833,53,2023-06-07 03:42:31
118206,46700,48,2024-03-20 04:23:25
118207,34795,8,2024-06-07 14:48:25
118208,8883,56,2023-06-14 05:31:17
118209,35849,50,2023-12-20 19:51:33
118210,46314,59,2023-06-16 09:29:16
118211,48602,17,2025-09-17 16:50:18
118212,13198,49,2025-07-29 21:38:45
118213,7091,59,2025-12-19 17:55:22
118214,13749,11,2023-12-26 10:16:04
118215,11850,2,2025-12-27 04:36:45
118216,19939,45,2024-06-21 02:00:27
118217,22338,15,2023-11-30 07:07:28
118218,48912,29,2023-04-13 03:18:51
118219,37694,60,2025-12-30 20:02:11
118220,40568,14,2025-05-24 13:24:22
118221,27890,23,2024-06-28 10:31:49
118222,1667,11,2025-05-02 07:38:50
118223,1474,51,2025-08-20 17:16:16
118224,36733,10,2023-04-04 08:05:10
118225,5584,34,2025-10-26 04:15:56
118226,22287,23,2024-09-13 00:15:54
118227,23371,50,2025-08-18 05:59:28
118228,24604,49,2025-03-13 05:35:25
118229,41773,20,2024-08-29 20:05:17
118230,17201,8,2025-10-07 09:50:12
118231,15003,23,2025-02-19 07:12:36
118232,20425,25,2023-08-30 08:50:11
118233,16344,27,2025-12-30 15:28:50
118234,11008,55,2025-11-13 12:57:19
118235,2952,53,2024-03-14 04:20:44
118236,41679,37,2025-11-19 14:22:27
118237,6723,57,2024-08-05 07:32:36
118238,30518,37,2023-12-27 10:48:30
118239,365,58,2024-10-01 02:34:26
118240,22551,4,2024-01-16 22:20:04
118241,22396,35,2025-06-02 02:14:59
118242,2571,46,2025-07-31 00:05:24
118243,12475,29,2024-01-28 12:00:46
118244,27869,18,2025-01-20 00:36:48
118245,4567,38,2024-04-24 08:44:00
118246,6209,52,2024-08-11 00:04:19
118247,14054,37,2025-06-03 19:44:39
118248,39456,54,2025-11-27 21:10:27
118249,18444,22,2023-09-30 12:55:03
118250,27949,53,2023-09-22 03:09:39
118251,2572,9,2023-10-03 09:40:37
118252,46230,6,2023-05-13 10:47:03
118253,12052,36,2024-06-07 14:36:34
118254,15889,5,2025-03-27 10:44:26
118255,13237,39,2023-03-29 01:32:09
118256,6358,32,2023-07-07 01:19:20
118257,31627,18,2024-02-07 01:04:38
118258,17281,23,2024-06-22 11:55:38
118259,31448,11,2025-09-25 10:36:26
118260,36535,58,2024-02-10 02:12:03
118261,20554,45,2024-02-04 11:52:40
118262,22884,38,2023-09-13 04:56:43
118263,40298,24,2024-02-04 10:44:13
118264,20775,49,2025-10-12 12:03:17
118265,3375,33,2024-02-26 09:11:49
118266,22991,31,2023-05-02 22:16:59
118267,17937,13,2025-10-27 11:02:29
118268,29318,22,2025-09-17 13:13:04
118269,45294,12,2025-05-03 06:08:02
118270,33822,17,2025-07-17 12:04:35
118271,7837,8,2023-08-08 20:02:13
118272,40241,43,2024-04-23 08:41:44
118273,43261,42,2024-03-26 05:33:27
118274,25347,25,2023-08-13 19:21:15
118275,37946,20,2025-01-08 10:05:27
118276,43978,39,2024-11-01 02:07:06
118277,25138,47,2026-01-12 01:34:52
118278,41482,52,2024-07-29 08:44:02
118279,38297,39,2025-05-26 02:46:20
118280,19106,18,2025-12-26 01:56:38
118281,15510,9,2024-07-24 18:41:48
118282,8506,16,2025-11-19 05:59:06
118283,20045,12,2026-02-21 00:32:16
118284,1110,37,2025-07-03 17:56:52
118285,22578,48,2025-02-09 12:04:30
118286,1754,55,2024-12-13 14:36:41
118287,49136,58,2023-09-05 14:02:46
118288,34552,41,2023-12-01 01:20:31
118289,6310,16,2023-08-15 23:57:23
118290,47938,41,2024-02-23 16:36:36
118291,28689,20,2023-05-23 09:31:47
118292,42191,23,2025-05-18 18:26:16
118293,5231,9,2024-02-09 06:20:54
118294,1125,43,2024-04-20 12:21:12
118295,14337,58,2023-08-20 15:50:30
118296,38163,46,2023-10-19 03:19:44
118297,40069,8,2025-10-30 17:49:49
118298,32116,28,2025-07-27 19:28:33
118299,30773,30,2023-06-23 08:59:59
118300,46517,15,2025-03-22 01:17:43
118301,48954,43,2024-06-19 05:54:34
118302,47722,12,2024-05-23 23:24:43
118303,1563,43,2025-02-07 01:00:03
118304,39374,3,2025-05-15 23:11:59
118305,36344,36,2024-09-28 23:01:48
118306,15626,48,2023-09-18 20:07:07
118307,21247,37,2025-07-15 20:36:49
118308,4048,22,2024-05-30 03:30:38
118309,49340,25,2025-06-15 05:43:51
118310,30454,1,2025-06-22 19:12:38
118311,4350,48,2024-02-21 19:10:54
118312,40620,27,2023-12-18 00:11:05
118313,38079,16,2024-03-19 15:05:59
118314,27063,33,2024-10-22 04:31:26
118315,45668,36,2023-04-01 15:36:45
118316,37168,4,2023-12-12 20:05:03
118317,22990,20,2023-03-23 05:14:04
118318,16122,53,2024-11-13 23:47:22
118319,16871,6,2024-02-12 09:56:37
118320,46897,20,2024-10-27 14:43:05
118321,11471,24,2025-04-04 20:15:08
118322,2050,18,2026-01-25 05:26:58
118323,45305,49,2024-11-02 21:13:42
118324,33395,14,2024-07-27 03:06:04
118325,13515,52,2024-10-08 11:41:12
118326,19009,35,2026-01-24 02:15:20
118327,19119,15,2023-09-21 15:30:01
118328,2954,9,2023-10-06 16:28:15
118329,22989,2,2025-05-21 09:05:43
118330,8458,19,2024-05-25 18:25:35
118331,41190,40,2025-01-13 10:56:23
118332,28546,20,2024-09-06 20:26:38
118333,32007,48,2024-06-13 01:38:03
118334,45870,25,2025-03-06 10:28:53
118335,18066,8,2025-01-06 03:06:27
118336,7442,13,2025-07-04 12:57:33
118337,5421,52,2024-10-19 02:31:12
118338,3073,10,2025-07-12 01:50:01
118339,2310,3,2025-10-08 20:42:18
118340,28777,25,2025-07-03 16:11:55
118341,41653,2,2023-10-22 21:48:14
118342,5647,37,2023-03-27 14:17:16
118343,254,3,2025-10-26 20:01:13
118344,9702,21,2025-03-17 04:49:46
118345,34888,53,2025-09-04 17:43:43
118346,18601,41,2024-07-07 12:12:39
118347,48433,12,2025-07-05 20:17:21
118348,7203,18,2025-03-24 06:07:06
118349,21441,57,2025-08-16 07:14:03
118350,49999,1,2025-09-14 04:40:06
118351,29413,8,2023-05-01 19:46:07
118352,7501,35,2023-08-23 21:20:07
118353,9331,26,2023-05-07 20:37:29
118354,12458,8,2025-10-30 22:01:47
118355,30243,22,2025-06-09 18:15:11
118356,10120,53,2025-08-11 01:35:56
118357,3285,41,2024-01-20 23:19:54
118358,23346,43,2025-10-28 16:47:26
118359,45074,37,2026-01-16 08:39:57
118360,18748,28,2026-02-19 12:58:44
118361,3322,42,2025-02-07 01:55:15
118362,17996,19,2024-10-14 22:13:20
118363,7658,15,2023-03-21 21:19:56
118364,34540,25,2024-03-02 03:25:44
118365,16324,50,2025-09-24 14:47:28
118366,8557,18,2025-09-21 21:23:59
118367,17708,52,2024-10-18 08:43:45
118368,14372,40,2023-10-05 12:06:08
118369,9864,21,2024-09-29 16:43:06
118370,40805,52,2024-03-10 08:47:00
118371,34597,9,2023-09-17 19:02:01
118372,45835,42,2025-07-15 01:06:57
118373,9305,30,2025-07-22 17:48:04
118374,8697,21,2024-01-07 06:29:08
118375,13029,29,2023-08-12 07:52:31
118376,2286,42,2023-07-06 13:16:58
118377,26287,2,2023-07-16 18:39:13
118378,33684,48,2025-06-01 16:00:05
118379,6509,44,2026-01-06 16:19:15
118380,25214,53,2024-07-12 15:52:26
118381,9873,34,2024-09-21 00:43:32
118382,19045,19,2023-05-05 14:36:55
118383,11445,54,2025-08-14 04:38:34
118384,44976,57,2025-11-05 03:51:46
118385,17979,37,2024-01-18 20:49:24
118386,10553,54,2023-09-03 23:25:50
118387,40671,5,2023-11-09 22:03:34
118388,19596,16,2025-12-27 12:08:06
118389,36571,4,2023-12-06 00:33:03
118390,41939,34,2024-11-13 19:42:54
118391,27075,57,2025-08-03 13:33:30
118392,33736,47,2025-12-13 15:09:26
118393,47285,24,2024-05-24 00:24:12
118394,33294,19,2023-11-12 08:38:09
118395,17653,2,2025-05-05 23:35:27
118396,14382,36,2024-12-07 22:52:09
118397,4439,45,2024-09-08 02:34:43
118398,23502,24,2025-10-09 05:05:49
118399,35700,39,2025-04-16 15:36:15
118400,27292,29,2024-10-07 11:56:46
118401,33496,32,2024-02-24 13:47:12
118402,28350,46,2025-12-13 01:31:46
118403,20873,27,2024-01-20 02:59:28
118404,20461,30,2024-04-19 13:28:21
118405,19274,10,2023-06-29 22:03:10
118406,12647,22,2024-02-15 07:16:49
118407,19131,48,2023-08-04 06:39:24
118408,45744,51,2023-03-31 08:34:03
118409,39228,40,2024-10-01 10:33:19
118410,8649,56,2023-03-09 17:21:11
118411,15074,36,2024-09-05 22:27:56
118412,7112,49,2026-02-17 05:14:46
118413,3789,54,2025-10-01 11:49:19
118414,2395,2,2024-03-04 04:49:58
118415,31812,53,2025-11-25 23:16:28
118416,8244,31,2023-11-21 00:59:55
118417,47275,23,2025-12-20 05:44:35
118418,2204,45,2025-04-08 00:46:53
118419,11204,44,2025-12-20 06:24:17
118420,45970,33,2023-04-16 17:31:10
118421,2292,12,2024-08-01 17:36:59
118422,40148,33,2025-08-08 20:27:44
118423,20265,56,2023-04-20 05:44:47
118424,784,37,2023-05-17 21:25:27
118425,27855,32,2023-06-06 08:08:55
118426,750,34,2025-06-18 21:23:43
118427,16411,33,2023-08-11 05:18:10
118428,17200,9,2025-10-02 05:01:34
118429,11313,55,2024-11-27 04:41:09
118430,35700,47,2023-10-04 08:45:15
118431,41380,57,2025-06-22 07:21:19
118432,46410,25,2024-03-03 12:43:15
118433,18122,20,2025-05-02 21:12:09
118434,16680,46,2024-03-15 19:35:23
118435,27472,46,2026-02-16 12:26:55
118436,19023,19,2025-03-13 17:00:27
118437,9512,24,2024-03-28 23:04:24
118438,46673,33,2025-06-09 23:46:50
118439,21438,58,2023-10-31 20:09:13
118440,31912,7,2023-06-03 02:42:29
118441,3950,43,2023-04-11 05:42:02
118442,29693,38,2025-07-08 05:48:51
118443,16689,47,2024-04-12 05:57:56
118444,45232,11,2025-10-04 12:30:09
118445,26814,15,2026-03-01 18:51:20
118446,34601,4,2025-06-04 09:38:04
118447,37564,35,2024-01-21 04:34:09
118448,9071,22,2025-02-07 19:10:05
118449,13279,57,2023-04-22 13:33:20
118450,30526,12,2025-06-20 11:51:55
118451,12573,57,2025-02-12 20:46:51
118452,46939,47,2024-11-18 05:45:16
118453,42059,11,2025-12-02 09:39:54
118454,46619,54,2024-06-24 16:16:33
118455,19543,2,2025-02-03 05:22:47
118456,27430,35,2023-07-21 20:03:05
118457,44716,48,2023-06-08 22:35:57
118458,30391,33,2026-02-18 07:37:43
118459,44103,50,2025-08-03 01:46:14
118460,8579,43,2025-05-07 15:56:59
118461,5864,18,2024-04-29 08:35:00
118462,5283,37,2025-03-29 03:34:40
118463,46751,48,2024-09-26 02:41:11
118464,30111,33,2024-05-25 07:17:38
118465,31173,3,2026-01-10 18:31:06
118466,15211,30,2026-02-08 21:18:46
118467,36463,53,2025-09-28 15:22:40
118468,24514,40,2025-02-16 20:11:19
118469,45326,41,2024-01-11 09:53:04
118470,27405,24,2025-02-24 16:38:31
118471,10509,11,2025-02-08 14:09:19
118472,16286,4,2024-02-26 19:52:00
118473,19596,59,2025-06-11 14:08:57
118474,14361,57,2025-03-23 22:06:07
118475,21596,42,2025-10-24 05:20:02
118476,15583,7,2023-08-04 01:49:05
118477,6889,50,2025-09-15 23:46:09
118478,35550,16,2026-01-22 16:25:26
118479,40359,6,2023-05-28 03:50:50
118480,18622,13,2023-03-31 12:01:53
118481,1178,49,2024-02-01 07:49:23
118482,3965,42,2024-09-03 21:00:30
118483,31080,43,2025-09-14 01:07:53
118484,31118,29,2023-06-28 19:31:41
118485,26319,55,2024-08-31 03:02:22
118486,25871,30,2023-12-25 04:05:01
118487,26460,51,2025-08-07 22:31:13
118488,43932,17,2023-06-26 14:37:03
118489,33729,34,2024-01-28 01:34:02
118490,32336,30,2023-12-12 07:45:37
118491,6347,53,2023-05-30 15:23:38
118492,29986,44,2024-09-24 16:47:26
118493,17517,29,2024-04-09 16:05:14
118494,40517,17,2025-03-06 10:58:19
118495,38633,49,2023-12-13 12:30:29
118496,35331,17,2023-05-30 15:49:32
118497,47588,27,2025-03-13 11:15:50
118498,40751,33,2026-02-08 15:34:39
118499,21148,59,2023-11-16 16:44:42
118500,33433,41,2024-10-04 19:23:44
118501,24890,35,2025-10-23 20:24:55
118502,19888,25,2024-05-31 03:19:01
118503,8605,58,2023-12-06 10:01:12
118504,34195,22,2024-11-22 13:21:55
118505,5636,12,2023-06-20 00:50:19
118506,43238,19,2024-05-22 12:28:19
118507,39207,41,2024-05-28 03:14:00
118508,24223,12,2024-12-11 14:32:38
118509,12600,26,2025-08-09 01:45:46
118510,2619,42,2024-09-30 17:43:42
118511,4584,36,2025-06-09 16:19:50
118512,46685,52,2026-01-03 18:39:40
118513,14762,41,2023-10-07 09:25:43
118514,34637,56,2025-07-11 00:28:10
118515,6360,54,2023-04-16 19:46:13
118516,36234,26,2025-10-28 07:22:39
118517,29490,20,2023-09-04 08:06:05
118518,21625,31,2025-06-29 14:15:01
118519,47519,33,2023-06-10 05:25:53
118520,15448,45,2023-10-02 22:57:10
118521,28006,34,2024-01-04 11:08:08
118522,19005,47,2025-07-07 23:04:21
118523,20651,33,2026-01-23 08:15:26
118524,15622,8,2025-10-07 20:42:26
118525,24903,8,2023-05-27 21:33:07
118526,6808,45,2025-10-04 15:44:12
118527,39993,33,2024-08-07 23:45:32
118528,3102,12,2023-05-23 03:32:49
118529,37688,39,2023-07-08 04:13:49
118530,16586,15,2024-05-29 09:16:33
118531,46365,51,2025-04-21 17:21:54
118532,17732,10,2024-01-27 02:13:04
118533,35517,33,2023-03-15 19:15:29
118534,48448,38,2024-03-17 11:34:00
118535,12331,16,2024-08-11 13:36:00
118536,18373,52,2023-07-15 03:47:11
118537,37526,8,2025-07-18 05:39:06
118538,23176,14,2025-10-12 17:44:31
118539,7596,21,2025-10-04 23:01:42
118540,14848,28,2024-03-17 01:39:20
118541,27473,20,2024-08-07 16:57:30
118542,23710,43,2025-12-16 12:05:24
118543,4768,42,2024-02-14 20:06:35
118544,15914,31,2023-06-16 10:42:03
118545,41571,42,2025-03-16 10:40:08
118546,19580,11,2023-08-12 22:44:17
118547,18990,53,2024-04-03 20:23:24
118548,4384,34,2024-06-25 09:42:25
118549,8431,52,2025-04-22 03:54:31
118550,2999,24,2026-01-10 14:08:57
118551,39546,56,2023-06-02 09:16:49
118552,18336,36,2023-11-15 02:24:23
118553,12629,39,2024-09-20 22:04:06
118554,36537,3,2024-09-30 16:32:33
118555,19366,20,2023-10-14 22:02:36
118556,17564,46,2023-06-24 05:09:32
118557,7203,11,2023-10-27 09:05:03
118558,28216,10,2026-02-12 04:18:59
118559,26280,21,2023-05-07 19:37:09
118560,24386,11,2024-07-05 05:44:34
118561,29947,57,2025-01-22 23:55:59
118562,33727,52,2023-03-21 09:28:49
118563,23429,10,2025-02-16 18:20:38
118564,36059,57,2025-09-02 18:32:40
118565,8439,3,2025-09-28 07:31:39
118566,19048,24,2023-08-22 20:56:40
118567,33261,24,2023-05-07 20:58:58
118568,46898,11,2023-08-23 18:08:41
118569,24110,14,2024-06-29 06:06:58
118570,3682,54,2024-01-31 23:37:02
118571,27111,32,2025-05-14 01:55:13
118572,8711,8,2025-10-22 16:43:25
118573,16143,2,2024-12-24 00:39:44
118574,32704,7,2025-06-04 22:37:45
118575,6362,40,2023-07-03 13:53:23
118576,40562,30,2023-10-10 12:55:09
118577,16863,49,2023-08-28 13:47:06
118578,15751,23,2025-12-21 13:21:12
118579,28466,31,2023-09-11 12:44:21
118580,2991,40,2025-06-24 13:56:07
118581,24674,37,2024-08-25 06:56:52
118582,49357,14,2026-02-03 15:27:17
118583,15315,37,2025-01-11 03:52:10
118584,30480,2,2025-05-18 13:04:19
118585,37199,3,2025-03-03 16:10:51
118586,49880,5,2024-07-12 02:32:19
118587,25692,51,2025-08-27 17:25:29
118588,41026,52,2026-02-04 13:05:51
118589,40494,12,2024-02-04 01:16:00
118590,19319,3,2024-12-06 23:54:24
118591,9322,42,2025-08-26 04:25:24
118592,26227,20,2023-06-10 06:53:22
118593,31080,16,2023-12-02 05:30:56
118594,3470,22,2023-04-10 08:57:41
118595,19594,32,2025-05-04 12:45:43
118596,7649,24,2023-06-24 03:49:22
118597,38106,58,2025-01-10 03:32:12
118598,42944,5,2025-11-19 19:02:41
118599,17171,13,2024-09-01 04:54:24
118600,36252,28,2024-10-18 01:30:50
118601,32069,37,2024-03-21 02:56:57
118602,5067,34,2024-04-25 14:48:57
118603,32108,25,2024-01-27 17:08:12
118604,33681,33,2025-11-24 18:26:08
118605,37851,55,2023-08-30 21:55:09
118606,23928,47,2025-04-16 12:26:21
118607,23628,50,2025-01-02 02:51:12
118608,3396,41,2023-04-12 22:15:06
118609,28626,35,2025-06-03 04:52:06
118610,4480,34,2024-10-14 17:14:21
118611,18114,15,2024-10-07 05:02:20
118612,21034,60,2024-01-22 23:36:40
118613,20330,33,2023-07-27 21:29:56
118614,25878,24,2025-03-31 13:36:04
118615,35009,30,2025-02-11 09:01:08
118616,8492,13,2024-07-11 01:03:11
118617,40225,40,2024-11-17 13:48:46
118618,25074,57,2025-12-07 15:05:20
118619,34129,30,2024-11-27 01:03:09
118620,18795,10,2025-11-27 09:06:08
118621,24039,31,2023-12-17 13:34:22
118622,22262,2,2025-05-13 07:33:23
118623,16972,36,2024-08-10 19:16:28
118624,14583,8,2023-08-26 04:31:53
118625,14614,25,2025-05-26 22:56:32
118626,237,10,2023-11-13 17:37:16
118627,8911,12,2025-08-29 08:35:35
118628,798,36,2025-08-31 15:37:24
118629,18369,9,2024-05-29 13:23:25
118630,46628,34,2025-10-29 18:43:53
118631,29225,4,2024-12-30 07:00:17
118632,12959,25,2023-04-10 19:38:00
118633,46214,18,2024-02-07 13:55:32
118634,22746,15,2026-02-28 00:14:56
118635,27657,7,2024-02-12 13:19:59
118636,24995,50,2023-11-15 23:16:49
118637,12081,33,2023-05-05 23:49:25
118638,42925,39,2025-08-26 17:38:39
118639,49695,30,2025-06-23 18:48:58
118640,10505,41,2024-01-29 06:30:26
118641,14257,46,2024-04-22 10:32:22
118642,16798,60,2024-08-07 06:13:25
118643,26247,1,2023-08-31 16:21:56
118644,23910,43,2025-02-16 14:11:28
118645,27656,50,2024-11-13 09:50:02
118646,40391,42,2024-12-16 16:58:04
118647,12945,22,2025-05-25 16:38:06
118648,20046,31,2024-07-14 13:36:31
118649,14683,57,2024-03-30 14:22:48
118650,49941,36,2024-04-01 23:27:53
118651,10680,20,2023-03-18 07:05:38
118652,25726,48,2024-11-26 18:28:08
118653,31847,47,2024-08-20 07:43:07
118654,26374,2,2023-07-29 09:01:30
118655,11919,60,2023-08-29 12:47:20
118656,12681,24,2023-04-26 16:05:52
118657,20797,52,2025-09-05 01:54:15
118658,8593,26,2024-09-06 06:52:44
118659,6606,19,2024-02-07 14:48:45
118660,40833,29,2025-01-24 02:55:40
118661,42318,37,2025-03-11 17:51:57
118662,48548,40,2026-02-10 02:05:47
118663,16849,42,2023-05-27 00:03:02
118664,18221,11,2025-10-01 20:08:16
118665,22334,29,2024-03-24 13:05:20
118666,15652,12,2023-07-16 06:11:18
118667,37233,57,2025-03-26 05:26:01
118668,15051,9,2025-03-26 01:00:50
118669,26843,18,2024-07-03 16:38:14
118670,24122,42,2024-12-23 04:20:04
118671,19235,32,2024-05-18 09:29:28
118672,35181,24,2023-09-30 10:13:38
118673,18278,27,2025-01-28 13:37:25
118674,34221,41,2024-09-08 16:15:36
118675,11298,21,2025-01-07 08:16:20
118676,16801,26,2024-10-06 15:27:41
118677,21577,28,2023-06-27 23:37:28
118678,49975,4,2025-08-24 12:12:39
118679,44305,13,2025-12-20 11:03:11
118680,4539,14,2025-03-29 10:22:00
118681,25799,4,2024-03-30 01:48:04
118682,29911,22,2024-03-11 05:50:44
118683,43061,11,2025-07-02 16:29:14
118684,26969,27,2025-02-08 05:00:05
118685,23278,32,2025-09-09 07:37:39
118686,36926,59,2023-10-23 06:03:27
118687,38354,17,2025-03-11 23:20:20
118688,3683,50,2025-11-05 20:32:30
118689,12521,14,2025-09-20 10:59:29
118690,24280,57,2025-05-08 06:28:32
118691,49704,5,2023-07-16 00:38:05
118692,23434,15,2024-11-22 05:47:00
118693,16055,57,2024-09-14 10:30:55
118694,28808,35,2025-10-17 23:39:08
118695,7296,17,2025-11-21 14:32:49
118696,3062,47,2025-05-27 15:49:07
118697,14588,60,2024-03-22 02:04:17
118698,30251,1,2023-03-14 01:14:04
118699,19089,42,2023-03-02 19:30:02
118700,36987,59,2024-12-31 12:33:06
118701,42673,20,2024-10-20 18:00:47
118702,3650,26,2024-07-14 01:09:50
118703,37522,22,2024-01-07 23:46:50
118704,16449,2,2025-08-14 08:31:32
118705,26554,45,2023-03-28 20:35:50
118706,48554,30,2025-06-26 00:10:19
118707,28860,46,2024-02-23 07:44:57
118708,41927,15,2024-11-17 12:41:12
118709,28461,5,2023-08-14 08:29:41
118710,29018,37,2025-07-12 15:45:41
118711,28666,14,2026-02-13 17:10:34
118712,45272,53,2023-11-01 04:57:19
118713,36181,4,2024-07-22 16:24:21
118714,49315,10,2023-09-29 17:52:20
118715,3545,19,2023-03-30 12:54:15
118716,33960,39,2024-04-07 08:54:52
118717,46962,34,2024-12-31 11:32:10
118718,11476,55,2025-03-08 05:30:52
118719,14790,36,2024-04-28 01:12:19
118720,43043,30,2025-06-16 18:43:05
118721,7648,60,2023-11-28 21:18:30
118722,35959,58,2023-08-09 03:46:59
118723,7715,39,2024-12-26 09:31:36
118724,24863,60,2025-04-08 01:14:58
118725,30916,33,2023-08-20 17:10:35
118726,44426,51,2025-07-11 04:09:25
118727,5118,2,2023-07-29 20:53:44
118728,23838,6,2023-08-03 22:10:50
118729,14501,38,2023-12-28 14:19:46
118730,31393,36,2026-02-16 06:22:09
118731,44549,24,2023-05-26 23:22:03
118732,47908,24,2024-02-18 13:06:46
118733,21155,12,2024-09-10 22:05:48
118734,43812,3,2024-06-17 11:37:21
118735,26100,6,2024-04-30 22:18:51
118736,21634,39,2025-12-09 21:09:08
118737,31416,53,2025-07-31 08:14:52
118738,8805,45,2023-05-31 07:19:46
118739,37403,34,2023-08-27 22:57:22
118740,7840,6,2024-01-09 19:09:12
118741,10926,59,2024-07-17 20:45:19
118742,36797,7,2023-03-17 00:32:51
118743,18540,23,2023-11-25 12:28:52
118744,17060,18,2023-04-05 16:29:28
118745,8734,47,2023-10-13 00:25:55
118746,4915,32,2023-12-31 12:21:55
118747,5753,49,2023-05-25 01:59:00
118748,8773,49,2025-07-12 12:24:23
118749,21413,58,2025-04-15 00:54:27
118750,10007,3,2024-11-04 22:50:12
118751,22466,7,2024-02-14 09:52:40
118752,19082,3,2023-08-26 22:42:22
118753,21737,17,2023-11-23 20:28:26
118754,6426,54,2025-12-17 12:22:15
118755,4942,31,2024-09-25 02:29:51
118756,48334,49,2024-09-23 19:39:41
118757,33807,30,2023-12-22 19:28:07
118758,18486,5,2023-05-26 14:30:19
118759,48648,28,2025-07-15 11:13:06
118760,37749,17,2023-05-12 20:07:10
118761,7393,8,2026-01-29 00:25:46
118762,34192,15,2024-06-23 14:17:46
118763,9187,37,2023-06-20 05:29:30
118764,12122,39,2024-02-04 11:41:05
118765,45375,57,2025-05-16 09:55:57
118766,25879,30,2024-05-03 05:51:22
118767,40926,43,2025-09-04 19:32:50
118768,3442,18,2023-12-05 20:37:25
118769,21389,51,2023-07-31 18:51:17
118770,5470,60,2024-01-21 13:33:46
118771,37723,25,2025-12-17 19:40:32
118772,32989,15,2026-02-13 12:05:21
118773,4131,33,2025-03-30 23:05:22
118774,29910,23,2023-07-26 04:32:57
118775,22213,41,2024-12-28 07:24:21
118776,40885,39,2024-02-02 20:24:49
118777,26166,41,2024-09-24 16:10:25
118778,31932,60,2024-01-03 22:22:54
118779,6493,47,2023-06-15 04:14:02
118780,9735,19,2023-11-11 13:45:33
118781,36690,59,2026-01-01 20:51:41
118782,26902,22,2025-12-25 14:37:25
118783,17261,57,2024-06-18 03:26:08
118784,2680,9,2023-05-15 12:12:12
118785,1328,26,2023-07-12 00:56:45
118786,33851,47,2023-10-05 19:02:45
118787,19434,29,2025-11-11 12:26:15
118788,21687,26,2023-04-02 16:05:03
118789,4008,40,2025-03-27 15:07:12
118790,36347,13,2025-08-24 17:37:17
118791,31039,36,2025-01-21 21:06:32
118792,14488,57,2023-05-18 16:32:07
118793,41890,60,2024-05-23 04:44:33
118794,24519,47,2024-03-08 11:28:01
118795,35117,5,2024-07-11 13:52:05
118796,45258,40,2024-12-18 12:54:46
118797,25915,33,2024-05-28 15:58:20
118798,49981,24,2025-06-06 05:44:45
118799,33123,4,2024-03-14 05:26:12
118800,38157,30,2026-02-26 21:57:18
118801,22148,58,2024-04-13 00:08:49
118802,38564,24,2025-06-09 11:18:09
118803,27099,2,2024-06-14 07:20:55
118804,40910,37,2024-02-19 12:43:17
118805,45890,42,2025-08-07 21:09:23
118806,25680,56,2023-09-19 18:26:13
118807,20036,60,2023-12-24 02:33:51
118808,22698,41,2024-02-26 00:17:49
118809,45781,11,2025-09-18 07:16:54
118810,49788,34,2023-06-12 00:14:19
118811,49788,47,2024-02-13 00:40:10
118812,19092,30,2024-05-31 18:14:35
118813,14081,53,2023-05-04 04:59:51
118814,7508,36,2025-11-27 09:47:50
118815,45429,27,2024-02-13 02:24:53
118816,33640,38,2023-04-01 22:26:15
118817,19764,23,2025-10-25 02:24:32
118818,16459,60,2023-04-30 05:10:11
118819,21589,13,2024-04-01 07:14:20
118820,16639,16,2023-05-05 16:32:15
118821,16387,37,2025-05-07 08:52:36
118822,2801,18,2023-12-13 18:51:55
118823,49423,59,2025-05-30 15:47:04
118824,3950,42,2024-08-23 00:42:41
118825,4173,18,2025-01-09 02:28:54
118826,34816,13,2025-08-04 11:27:34
118827,36465,28,2025-07-05 05:32:57
118828,44767,8,2025-08-31 18:50:14
118829,14601,45,2024-01-03 22:35:07
118830,3824,40,2023-07-06 09:33:55
118831,46435,40,2024-07-19 23:36:40
118832,40445,49,2025-07-16 04:05:01
118833,23311,50,2026-01-21 13:37:35
118834,12258,41,2023-09-21 03:12:14
118835,723,14,2025-06-23 05:38:18
118836,23347,16,2025-03-17 05:09:22
118837,1924,50,2025-12-12 22:27:43
118838,31046,14,2024-10-30 11:21:19
118839,49266,35,2023-10-12 05:19:59
118840,21631,38,2024-09-15 07:42:47
118841,2353,59,2024-07-03 10:19:00
118842,32005,30,2023-10-22 05:09:31
118843,7085,27,2023-08-14 15:25:41
118844,38771,4,2023-10-31 23:27:57
118845,11275,31,2023-07-04 01:28:58
118846,46307,21,2023-10-07 02:19:14
118847,49901,47,2024-03-01 06:42:17
118848,21990,25,2026-02-19 19:29:44
